"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://media.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6Ijg5ZjBmOGFkMzY3ZmM1NDZkYzU0ZGY0MDBlYjgyNTQ4IiwiY3JvcCI6WzU4LDAsMTE4Nyw2NjddLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","17.93","10.97","10.54","13.15","10.54","17.93","23.48","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","282213","282213","282213","200",""
"https://media.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6ImI1MzJmZTgwZDk5NzRkN2IyYzgwYzdiNzg3MTNiMzFmIiwiY3JvcCI6WzAsNTEsNjgzLDM4NF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","8.91","7.93","11.61","9.48","7.93","11.61","7.08","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","69745","69745","69745","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6ImMyOGZjOGNlODE2OTMyMTJmZDRmYzBhMGExYWQ4YmNmIiwiZnAiOlswLjUwNDc2MiwwLjMzODI5NF0sInIiOjEuNDgsIm8iOiJnbG9iYWwifQ","10.22","11.04","9.58","10.28","9.58","11.04","38.55","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","13632","13632","13632","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjlhNmVjYWYwMTc5OGQ3OTc1YzhiYjUwZDRkODllNmI5IiwiY3JvcCI6WzAsMTA3LDEwMjQsNTc2XSwiciI6MS43OCwibyI6Imdsb2JhbCJ9","9.57","62.65","8.04","26.75","8.04","62.65","6.84","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","173130","173130","173130","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImM4MDU4YjM1ODFjZWMzMzQyYjZmNWZjZTJhNmE1MWI1IiwiY3JvcCI6WzAsNDEyLDEzNTAsNzU5XSwiciI6MS43OCwibyI6Imdsb2JhbCJ9","10.5","6.83","7.49","8.27","6.83","10.5","8.68","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","178433","178433","178433","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImQ4Nzc5YzBkNWFkNTQyYmZjY2VmNDc3ZDdkMjNkYTYxIiwiY3JvcCI6WzAsNDIsOTIwLDUxOF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","9","8.63","8.71","8.78","8.63","9","4.65","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","181055","181055","181055","200",""
"https://media.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjIwNWE2NTRiMjI0MzU1M2QzYjkyNTZjZjcxNTQ2Y2I2IiwiZnAiOlswLjUsMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","9.73","8.79","8.12","8.88","8.12","9.73","10.32","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","176199","176199","176199","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6ImM5NWI5MDViNGM2ZTlhMmVjYWZmZDg2ZmVhMjAyMzIyIiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","9.33","8.33","14.16","10.61","8.33","14.16","22.53","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","189577","189577","189577","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6ImZiOTgxNzcxYjY3MTE4MzlmYzcxMmI3MTE1ZDlhODE1IiwiY3JvcCI6WzAsMCwxNTM2LDg2NF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","9.43","9.9","10.16","9.83","9.43","10.16","22.77","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","173499","173499","173499","200",""
"https://media.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6ImI3YzA3NDVhNTVmMzljOGZhMzE5ODM4YTkxNmU1YjJhIiwiZnAiOlswLjY0MzAyOSwwLjM1MTkyM10sInIiOjEuNjYsIm8iOiJnbG9iYWwifQ","11.04","6.94","7.07","8.35","6.94","11.04","12.77","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","276526","276526","276526","200",""
