"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://image.dngroup.com/global/nhst/binary/a69cd954f10c2e5fd80448bf09fae5e1?crop=1387%2C1067%2Cx0%2Cy0%2Csafe&width=650&format=auto&quality=80","534.07","69.09","71.18","224.78","69.09","534.07","21.02","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","7828","7828","7828","200",""
"https://image.dngroup.com/global/nhst/binary/4f3ef8edcf5617ce37f1f247cb3b78b7?crop=1481%2C832%2Cx119%2Cy0%2Csafe&width=350&format=auto&quality=80","261.71","64.79","65.46","130.65","64.79","261.71","10.57","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","3292","3292","3292","200",""
"https://image.dngroup.com/global/nhst/binary/6de37aa3528c259fbf421ef9a0a4ca96?crop=1600%2C899%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","247.41","67.44","64.33","126.39","64.33","247.41","13.85","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","11509","11509","11509","200",""
"https://image.dngroup.com/global/nhst/binary/dcdddcc68e58adcefc8461445c7ca6bc?crop=1600%2C889%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","347.95","64.87","64.21","159.01","64.21","347.95","10.44","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","11509","11509","11509","200",""
"https://image.dngroup.com/global/nhst/binary/07d6154be754b1d7024666ee99753570?crop=952%2C535%2Cx0%2Cy150%2Csafe&width=350&format=auto&quality=80","69.76","69.27","67.9","68.98","67.9","69.76","18.6","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","11510","11510","11510","200",""
"https://image.dngroup.com/global/nhst/binary/2878279b3fa1e70e25118c6806f41e5b?crop=1600%2C899%2Cx0%2Cy168%2Csafe&width=350&format=auto&quality=80","63.43","63.86","63.49","63.59","63.43","63.86","9.24","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","11510","11510","11510","200",""
"https://image.dngroup.com/global/nhst/binary/d9af3b79624fddee37489245ff8bc5f1?crop=1600%2C899%2Cx0%2Cy0%2Csafe&width=350&format=auto&quality=80","64.69","67.57","63.04","65.1","63.04","67.57","11.74","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","11511","11511","11511","200",""
"https://image.dngroup.com/global/nhst/binary/bdf1090bc7d645d8e276214abbe80990?crop=1600%2C899%2Cx0%2Cy67%2Csafe&width=350&format=auto&quality=80","62.45","64.3","62.28","63.01","62.28","64.3","9.78","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","12668","12669","12669","200",""
"https://image.dngroup.com/global/nhst/binary/5977d64ac3d26bcbd382cc214443c66b?crop=1350%2C758%2Cx0%2Cy344%2Csafe&width=650&format=auto&quality=80","254.32","70.78","68.88","131.33","68.88","254.32","22.35","MISS, HIT, MISS","MISS, HIT, HIT","MISS, HIT, HIT","11507","11507","11507","200",""
"https://image.dngroup.com/global/nhst/binary/21787d6f39b2d992f774ab2083f66f5f?crop=1511%2C1007%2Cx45%2Cy0%2Csafe&width=350&format=auto&quality=80","63.07","62.29","64.54","63.3","62.29","64.54","10.05","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","11508","11508","11508","200",""
"https://image.dngroup.com/global/nhst/binary/8e795e80f54d50a075fe6751ad92e56b?crop=1600%2C899%2Cx0%2Cy0%2Csafe&width=450&format=auto&quality=80","448.48","65.66","73.33","195.82","65.66","448.48","13.76","MISS, MISS, MISS","MISS, MISS, HIT","MISS, MISS, HIT","11513","11513","11513","200",""
