"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC9lNzZjMjM0Ni05OTllLTQzYWItODAyYS0wY2RjN2Y3NGEzMmUvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","5.17","5.47","6.44","5.69","5.17","6.44","2.28","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","83477","83477","83477","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC9lMzgzM2VmZi1jYzMyLTQ1ODUtODM0Zi0xOTE1YWYwODUxNmQvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","7.15","5.52","6.99","6.55","5.52","7.15","2","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","93065","93065","93066","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC84ZWI0N2M4OC01MmQ5LTQwYWEtOGI5OS02ZWE0YWYyMmNmNWIvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","11.33","6.38","26.33","14.68","6.38","26.33","1.84","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","260856","260856","260856","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC82NmM4Nzc5ZS0xZjZkLTRlOTMtYjUyMy00ZTk3NzE0MDViMDMvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","28.11","7.36","6.15","13.87","6.15","28.11","2.28","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","162836","162836","162836","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC84MGUwNTQ5Zi01Zjk2LTQxYTItOTZhZC03ZTkwNzI4N2M2ZjcvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","7.91","7.32","7.93","7.72","7.32","7.93","3.78","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","162836","162836","162837","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC9mN2VhNGViMy0yZGYxLTQ1ZTktOTkwYi05ZWE2MjY0MWVjM2YvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","14.26","8.72","5.54","9.51","5.54","14.26","2.21","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","278794","278794","278794","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC82ZDA2ZTNhMS02ODE5LTRmMWItODNmOC05YWM2YTc5YmU5ZjcvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","10.1","9.21","9.19","9.5","9.19","10.1","3.66","MISS, HIT, HIT","MISS, HIT, HIT","MISS, HIT, HIT","347613","347613","347613","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC9lMWUwYzZkZS04ZWZiLTRhOTctOGE5OC04MGQwNmFiMGIyOTgvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","8.26","5.25","5.43","6.31","5.25","8.26","1.18","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","344124","344124","344124","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC8zZDdmYTdkNS1lMzdmLTRmZGUtOWM5ZC03MTk2YjM4OWRjOTkvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","8.94","7.26","6.43","7.54","6.43","8.94","2.19","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","589521","589521","589521","200",""
"https://media.dngroup.com/image/eyJ3IjoyNTAsImYiOiJ3ZWJwIiwidSI6Imh0dHBzOi8vd3d3LmRuLm5vL3NlcnZpY2UvZG5qb2JiL21hZGdleC9nZXRhc3NldC9mZDMxNGU5Ny01ZWE2LTQzY2EtYmM1My05YzlhMTgwODk3ODgvIiwiZnAiOlswLjUsMC41XSwibyI6ImRuIn0","5.25","6","5.82","5.69","5.25","6","1.61","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","90287","90287","90287","200",""
