"URL","Latency 1 (ms)","Latency 2 (ms)","Latency 3 (ms)","Avg Latency (ms)","Min (ms)","Max (ms)","Size (KB)","Cache Status 1","Cache Status 2","Cache Status 3","Age 1 (s)","Age 2 (s)","Age 3 (s)","Status","Error"
"https://media-stage.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6IjZlZTUwMTc2MWZlZmZlN2E3OTA1YjgwM2NjZDg4NTg0IiwiY3JvcCI6WzAsODMsMTYwMCw4OTldLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","294.1","291.79","286.27","290.72","286.27","294.1","13.3","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","11165","11165","11166","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6IjhmYzUxOTc5MTE2YmMyYmNjZWNmZTI4MWY0ZjhjZmU1IiwiY3JvcCI6WzAsMzUsMTUwMCw4NDNdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","269.78","278.7","271.76","273.41","269.78","278.7","9.45","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","9625","9625","9626","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjVlMmJjMDZmMjgyMmU0NjEyMzRmNmM3NWMxNTMzMTdjIiwiY3JvcCI6WzAsNDMsMTYwMCw5MDBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","278.59","285.23","337.42","300.41","278.59","337.42","8.47","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","109","109","110","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjE4MGUxZDNhNzE0MTIxMzk4YTEzYTA3YTE4Y2E1ODcyIiwiY3JvcCI6WzAsMCwxNDA2LDc5MV0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","282.73","254.15","293.72","276.87","254.15","293.72","7.9","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","110","110","111","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjNmNWRhNTIzYmJlYTFlYzk3MTU3YjFjMjI2Mzg4NzczIiwiY3JvcCI6WzAsMCwxMzYwLDc2NV0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","271.6","300.28","265.83","279.24","265.83","300.28","6.8","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","112","112","113","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjgzOGI3YmFjNTFiMjk3ZjVkOTcwZGE3NmU3NWU2ODMzIiwiY3JvcCI6WzAsMCwyNDAwLDEzNTBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","286.43","274.99","255.52","272.31","255.52","286.43","6.71","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","113","113","114","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6ImJjMjVkNmE2MjJmYzk1ZmZiY2NkMDM5OTkzMDE3NTAzIiwiZnAiOlswLjUsMC41MDA0ODhdLCJyIjoxLjU3LCJvIjoiZ2xvYmFsIn0","481.81","500.86","483.55","488.74","481.81","500.86","47.88","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","111","112","112","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjI1ODQ4MzU3YTM1YTQ3ZTk2MjExZGFlNTZjZTc3MTczIiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","291.99","278.6","273.84","281.48","273.84","291.99","11.94","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","115","116","116","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImViYTYwOWE5NzczZDg2MzgyNTg2MGQxMjc4NDY5ZTNhIiwiY3JvcCI6WzAsMjUsMTIwMSw2NzZdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","274.61","273.93","272.14","273.56","272.14","274.61","8.06","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","116","116","117","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImE0MmJmMzc3MmE2YTdmOWZlZjU2NDRhZDAwNmJlZTllIiwiY3JvcCI6WzQ2LDAsMTQ2MCw4MjFdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","260.16","305.32","247.62","271.03","247.62","305.32","7.04","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","117","117","118","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6Ijk0ZWFjOTgyZWI1ZjZkYWM1N2I1ODRkZDBkNzJjZDQ5IiwiY3JvcCI6WzAsMTY2LDE2MDAsOTAwXSwiciI6MS43OCwibyI6Imdsb2JhbCJ9","240.14","243.39","246.72","243.42","240.14","246.72","4.78","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","118","118","119","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6IjkyNDU1ZDEwOWRkNjFiZDFkNzBlNjBkYzJmNGQ0N2MwIiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","248.96","242.08","233.01","241.35","233.01","248.96","6.12","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","118","118","119","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6ImMyY2YzZTc0MDljNDBjNzFkYzc1YzFlYWU0ODJmMDYwIiwiY3JvcCI6WzAsMCwyNDAwLDEzNTBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","223.68","227.07","239.7","230.15","223.68","239.7","3.3","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","120","120","121","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6IjE2MTdhMjM0ZjkwODYzODEzN2M4ZmFmMjdlMTQwODIwIiwiY3JvcCI6WzAsMCwyNDAwLDEzNTBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","229.38","225.75","226.92","227.35","225.75","229.38","2.57","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","120","120","121","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6IjNhYzBhZjhiMWQ2OWI2YTZlNTkxNTYxMTlhMmRjYWViIiwiY3JvcCI6WzEsMTAxLDIzMDcsMTI5OF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","247.73","248.7","266.87","254.43","247.73","266.87","8.87","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","121","121","122","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6IjFiZjZjMzQ4M2M2OTVkOTdjZjNjOWJhNzNmZWY0YjVlIiwiY3JvcCI6WzAsMjcsMTYwMCw5MDBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","244.57","242.13","245.78","244.16","242.13","245.78","7.23","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","122","122","123","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6IjBhZWMwMDBkZTdiMDkxODZmY2M1NTAwMTc0OTIyOWZhIiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","236.28","235.33","235.75","235.79","235.33","236.28","6.73","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","122","122","123","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo0NTAsImYiOiJ3ZWJwIiwiayI6IjcwMmRkYTBlOWY2NWU0YjI1ZjY3NTRkYjk1ZDI1YmM0IiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","260.67","268.55","271.03","266.75","260.67","271.03","10.89","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","123","123","124","200",""
"https://media-stage.dngroup.com/image/eyJ3Ijo2NTAsImYiOiJ3ZWJwIiwiayI6ImFlYmI4ZWEzZTY1N2Y1OWVjMzI5YjEyOTQ2Y2QzMGFmIiwiZnAiOlswLjUzNjk3MywwLjQ1NjQ4XSwiciI6MS41NywibyI6Imdsb2JhbCJ9","288.25","291.03","300.8","293.36","288.25","300.8","13.84","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","121","121","122","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6IjJjZTI0YjhiNTkwODc1NWNhNDFlZTVhYzEzMmI2YTdkIiwiY3JvcCI6WzAsMzEsMTYwMCw5MDBdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","313.23","311.33","307.67","310.74","307.67","313.23","15.83","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","120","120","121","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImZjMGZlZTIzZmM1MjY0N2JjNzA1ZTNjNmNmZDhjZDgxIiwiY3JvcCI6WzAsNzEsODAwLDQ1MF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","258.87","259.58","260.49","259.65","258.87","260.49","5.26","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","125","125","126","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImIwMjk1NTBhMDkwZjAwZTZiMGY5MzdjODE4MjVlYmVkIiwiY3JvcCI6WzgwLDAsMjI0MCwxMjYwXSwiciI6MS43OCwibyI6Imdsb2JhbCJ9","280.21","264.03","254.55","266.26","254.55","280.21","12.17","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","118","118","118","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozNTAsImYiOiJ3ZWJwIiwiayI6ImUyNjM3YzBmN2NiNGVjMjliNzg4Y2QyMTNlY2NiYTg0IiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","280.79","246.12","252.57","259.83","246.12","280.79","5.39","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","124","125","125","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6IjRiYmFjNjUxMDg4ZTZlYmY1NTI2NDI2NzkxMDk0ZTI4IiwiY3JvcCI6WzAsMCwxNjAwLDkwMF0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","250.58","256.45","250.89","252.64","250.58","256.45","7.5","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","123","124","124","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6ImUzM2U1MWM1NDA3Mjg2ZjJhN2IxM2NiN2Q5MzRmZTQ1IiwiY3JvcCI6WzAsMCwxMjAwLDY3NV0sInIiOjEuNzgsIm8iOiJnbG9iYWwifQ","309.54","262.31","265.86","279.24","262.31","309.54","7.85","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","130","130","130","200",""
"https://media-stage.dngroup.com/image/eyJ3IjozMDAsImYiOiJ3ZWJwIiwiayI6IjlhNjc0NTJiYTZmNzcyNDMyNDg3ZDI5OGVmMmZlZGFjIiwiY3JvcCI6WzAsMjEsMTMwMCw3MzFdLCJyIjoxLjc4LCJvIjoiZ2xvYmFsIn0","268.38","267.43","265.46","267.09","265.46","268.38","8.55","MISS, MISS, HIT","MISS, MISS, HIT","MISS, MISS, HIT","126","126","126","200",""
